id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
citizen-public-house-and-oyster-bar-boston,Citizen Public House & Oyster Bar,['gastropubs'],42.3443535715342,-71.0983946174383,MA,"233 Bay State Road, Boston, MA 02215",844.610009870002,3.5,392,False,Yes,No,No,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Trendy,Average,Full Bar,Yes,No,Yes,,Yes,No,,3
trattoria-toscana-boston,Trattoria Toscana,['italian'],42.3424416,-71.0965729,MA,"233 Bay State Road, Boston, MA 02215",1109.6177406358668,4.0,247,False,No,No,Yes,Yes,,Dinner,Street,,Yes,No,No,Casual,Romantic,Quiet,Beer & Wine Only,No,No,No,,Yes,No,,2
asta-boston,Asta,['newamerican'],42.3498513,-71.0891662,MA,"233 Bay State Road, Boston, MA 02215",1203.2132888547392,4.5,94,False,Yes,No,No,Yes,,Dinner,Street,Yes,,No,Yes,Casual,Trendy,Average,Beer & Wine Only,No,No,No,,Yes,No,,4
uburger-boston,Uburger,['burgers'],42.3493089526892,-71.0952852666378,MA,"233 Bay State Road, Boston, MA 02215",736.5972703678003,4.0,362,False,No,No,Yes,Yes,,Lunch,Street,Yes,No,Yes,Yes,Casual,Casual,Average,No,Yes,,Yes,,No,No,No,1
alive-and-kicking-lobsters-cambridge,Alive & Kicking Lobsters,"['seafood', 'sandwiches']",42.3627944290638,-71.113687902689,MA,"233 Bay State Road, Boston, MA 02215",1543.8159367939695,4.5,407,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,No,,2
sichuan-gourmet-brookline,Sichuan Gourmet,['chinese'],42.346353858965,-71.107502365616,MA,"233 Bay State Road, Boston, MA 02215",589.6230113608524,4.0,182,False,Yes,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,Yes,,2
fins-sushi-and-grill-boston,Fin's Sushi and Grill,"['sushi', 'japanese']",42.3493089526892,-71.0952852666378,MA,"233 Bay State Road, Boston, MA 02215",723.1323617071304,4.0,245,False,Yes,Yes,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,,Yes,,,2
green-street-cambridge,Green Street,"['lounges', 'newamerican']",42.364521,-71.104195,MA,"233 Bay State Road, Boston, MA 02215",1518.2392317966876,4.0,556,False,Yes,No,No,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,No,No,No,,Yes,No,,2
swish-shabu-boston,Swish Shabu,"['japanese', 'sushi']",42.3430901,-71.0991135,MA,"233 Bay State Road, Boston, MA 02215",948.1839684131652,4.0,171,False,Yes,No,Yes,Yes,,Dinner,"Street, Validated",Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,Yes,,Yes,No,,2
zest-mediterranean-grille-boston,Zest Mediterranean Grille,"['mediterranean', 'greek']",42.3469996,-71.0879785,MA,"233 Bay State Road, Boston, MA 02215",1365.1203924885613,4.5,43,False,No,No,Yes,Yes,,Lunch,Street,Yes,,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,No,,1
