id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
gypsy-queen-café-baltimore-2,Gypsy Queen Café,"['foodstands', 'bbq']",39.29662,-76.62427,MD,"3400 North Charles Street, Baltimore, MD 21218",3799.274091074575,4.0,77,False,No,No,Yes,Yes,,Lunch,Street,No,,Yes,Yes,Casual,Hipster,Average,No,No,No,No,,No,Yes,,1
cafe-sage-baltimore,Cafe Sage,"['coffee', 'cafes']",39.3088002,-76.6152208,MD,"3400 North Charles Street, Baltimore, MD 21218",2447.8836761632338,3.5,10,False,Yes,,Yes,Yes,,,Street,,,,,,,Quiet,,Yes,Free,,,,Yes,,1
tabor-ethiopian-restaurant-baltimore,Tabor Ethiopian Restaurant,['ethiopian'],39.2938407788652,-76.6181111603451,MD,"3400 North Charles Street, Baltimore, MD 21218",4079.2403567556025,4.0,37,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,Yes,,,2
phaze-10-baltimore-2,Phaze 10,"['jazzandblues', 'soulfood']",39.300613,-76.61985,MD,"3400 North Charles Street, Baltimore, MD 21218",3322.881387124678,3.0,54,False,Yes,No,Yes,Yes,,Dinner,"Valet, Street",No,,No,Yes,Casual,Romantic,Average,Full Bar,No,Free,Yes,,Yes,Yes,,2
water-for-chocolate-baltimore,Water For Chocolate,"['catering', 'coffee', 'breakfast_brunch']",39.290325,-76.590507,MD,"3400 North Charles Street, Baltimore, MD 21218",5136.954875988302,4.5,278,False,No,No,Yes,Yes,,Brunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,Yes,,Yes,Yes,,2
tio-pepe-baltimore,Tio Pepe,['spanish'],39.2952499,-76.6151581,MD,"3400 North Charles Street, Baltimore, MD 21218",3937.5529333143973,3.5,160,False,Yes,No,No,Yes,,Dinner,"Garage, Street",,No,No,Yes,Dressy,Classy,Average,Full Bar,No,No,No,,Yes,No,,3
sofis-crepes-baltimore-3,Sofi's Crepes,"['creperies', 'french']",39.363584417132,-76.610187292099,MD,"3400 North Charles Street, Baltimore, MD 21218",3775.7060600434397,4.0,35,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,,Quiet,No,Yes,Free,No,,No,No,,1
phillys-best-baltimore,Philly's Best,"['indpak', 'pakistani']",39.330837,-76.633934,MD,"3400 North Charles Street, Baltimore, MD 21218",1194.987948294837,4.0,9,False,No,Yes,Yes,Yes,,Dinner,Street,Yes,,Yes,No,Casual,,Average,No,No,No,No,,No,Yes,,1
bouillabaisse-cafe-baltimore,Bouillabaisse Cafe,"['sandwiches', 'soup']",39.2935104,-76.6184082,MD,"3400 North Charles Street, Baltimore, MD 21218",4109.802192985701,4.0,16,False,No,Yes,Yes,Yes,,Lunch,Street,No,No,Yes,No,Casual,Casual,Quiet,No,No,No,No,,No,Yes,,1
ethels-creole-kitchen-baltimore,Ethel's Creole Kitchen,['cajun'],39.367027,-76.65242,MD,"3400 North Charles Street, Baltimore, MD 21218",4924.676606352233,4.5,86,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,No,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,No,,Yes,Yes,,2
miss-shirleys-café-baltimore-6,Miss Shirley's Café,"['breakfast_brunch', 'tradamerican', 'cafes']",39.2870995,-76.6053657,MD,"3400 North Charles Street, Baltimore, MD 21218",4988.005411472253,4.0,824,False,No,No,Yes,Yes,,Brunch,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,No,,Yes,Yes,,2
david-and-dads-baltimore-3,David and Dads,"['coffee', 'breakfast_brunch', 'newamerican']",39.293692,-76.615737,MD,"3400 North Charles Street, Baltimore, MD 21218",4109.14422660662,3.5,40,False,No,Yes,Yes,Yes,,Breakfast,Street,Yes,,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,,No,Yes,,1
