id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
blue-corn-cafe-durham,Blue Corn Cafe,"['latin', 'mexican']",36.008419,-78.9218063,NC,"2138 Campus Dr, Durham, NC 27708",1397.5715049936032,3.5,70,False,Yes,No,Yes,Yes,,"Lunch, Dinner","Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,No,,Yes,Yes,,2
chipotle-mexican-grill-durham,Chipotle Mexican Grill,"['mexican', 'hotdogs']",36.0095482,-78.9448776,NC,"2138 Campus Dr, Durham, NC 27708",1483.8073673492352,3.5,30,False,No,No,Yes,Yes,,Lunch,"Garage, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,,No,Yes,No,1
basan-durham,Basan,"['japanese', 'sushi']",35.9927216,-78.9039307,NC,"2138 Campus Dr, Durham, NC 27708",2749.5726872085916,3.5,40,False,No,No,Yes,Yes,,Dinner,Garage,Yes,,Yes,Yes,Casual,Trendy,Average,Full Bar,No,,Yes,,Yes,Yes,,2
la-vaquita-ii-durham,La Vaquita II,['mexican'],36.0192337,-78.946373,NC,"2138 Campus Dr, Durham, NC 27708",2455.5179122824497,4.0,40,False,No,No,Yes,Yes,,Lunch,Private Lot,,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,,Yes,No,,1
tobacco-road-sports-café-durham-2,Tobacco Road Sports Café,"['sportsbars', 'tradamerican']",35.992294,-78.903086,NC,"2138 Campus Dr, Durham, NC 27708",2836.70736916907,3.5,198,False,Yes,No,Yes,Yes,,Lunch,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
devils-pizzeria-durham,Devil's Pizzeria,"['pizza', 'chicken_wings']",36.0092554986477,-78.9219946414232,NC,"2138 Campus Dr, Durham, NC 27708",1459.864698160056,3.5,39,False,No,Yes,Yes,Yes,,Late Night,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,Yes,,No,Yes,,1
la-cacerola-café-and-restaurant-durham-2,La Cacerola Café & Restaurant,['latin'],36.02317,-78.917968,NC,"2138 Campus Dr, Durham, NC 27708",2934.6404955709654,4.0,11,False,No,Yes,Yes,Yes,,,,,,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,,Yes,,,1
melo-trattoria-durham,Melo Trattoria,"['italian', 'tapas']",36.0317917,-78.9365997,NC,"2138 Campus Dr, Durham, NC 27708",3585.5288355222874,4.0,64,False,Yes,No,Yes,Yes,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,No,,Yes,Yes,,2
pompieri-pizza-durham,Pompieri Pizza,"['pizza', 'newamerican']",35.995815,-78.899651,NC,"2138 Campus Dr, Durham, NC 27708",3055.991684558987,3.5,85,False,Yes,No,Yes,Yes,,Dinner,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,No,Yes,No,No,,2
chais-noodle-bar-and-bistro-durham,Chai's Noodle Bar & Bistro,"['asianfusion', 'chicken_wings']",36.0069733,-78.9470901,NC,"2138 Campus Dr, Durham, NC 27708",1531.1356510141584,3.0,54,False,No,Yes,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,,No,,,1
dos-perros-durham,Dos Perros,['mexican'],35.9957448,-78.8999616,NC,"2138 Campus Dr, Durham, NC 27708",3026.5652897302707,3.5,210,False,Yes,No,Yes,Yes,No,Dinner,"Garage, Street",Yes,Yes,No,Yes,Casual,Trendy,Average,Full Bar,Yes,Free,Yes,Yes,Yes,Yes,,2
tijuana-flats-durham,Tijuana Flats,"['tex-mex', 'mexican']",36.0077171,-78.9222946,NC,"2138 Campus Dr, Durham, NC 27708",1329.8601412469955,3.0,28,False,No,No,Yes,Yes,,,Street,Yes,,Yes,Yes,Casual,,Average,Beer & Wine Only,Yes,No,Yes,,No,Yes,,1
quick-meal-durham,Quick Meal,"['mediterranean', 'hotdogs', 'cheesesteaks']",35.997158,-78.916214,NC,"2138 Campus Dr, Durham, NC 27708",1558.2211288605517,3.5,10,False,No,Yes,Yes,Yes,,Lunch,Private Lot,,,Yes,Yes,Casual,Casual,Quiet,No,No,No,No,,No,No,No,1
kokyu-bbq-durham,KoKyu BBQ,"['bbq', 'foodtrucks']",35.99857,-78.90226,NC,"2138 Campus Dr, Durham, NC 27708",3710.0738984033355,4.5,114,False,No,No,Yes,Yes,,"Dinner, Late Night",Street,Yes,,Yes,Yes,Casual,Hipster,Average,No,Yes,Free,No,,No,No,,1
bowicks-ark-durham,Bowick's Ark,"['soulfood', 'tradamerican']",35.9852295,-78.8983383,NC,"2138 Campus Dr, Durham, NC 27708",3576.7728568762786,4.5,12,False,Yes,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,No,No,Yes,,Yes,,,1
four-square-restaurant-durham,Four Square Restaurant,['newamerican'],35.976818,-78.935722,NC,"2138 Campus Dr, Durham, NC 27708",2561.1657021811156,3.5,70,False,Yes,No,No,Yes,,Dinner,Private Lot,Yes,No,No,Yes,Dressy,Classy,Quiet,Full Bar,Yes,No,No,,Yes,No,,3
chirba-chirba-dumpling-durham,Chirba Chirba Dumpling,"['chinese', 'foodtrucks']",35.9952298468921,-78.9031219482422,NC,"2138 Campus Dr, Durham, NC 27708",2755.6029384321814,3.5,109,False,No,No,Yes,Yes,,Lunch,Street,No,Yes,Yes,Yes,Casual,Hipster,Average,No,Yes,No,No,Yes,No,Yes,,1
thai-café-durham-2,Thai Café,['thai'],35.9742584,-78.9235306,NC,"2138 Campus Dr, Durham, NC 27708",2969.9739607464244,3.5,138,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,No,,2
daisycakes-durham,DaisyCakes,"['bakeries', 'sandwiches', 'desserts']",35.999561,-78.901817,NC,"2138 Campus Dr, Durham, NC 27708",2826.403150410815,4.0,75,False,No,No,Yes,Yes,,"Breakfast, Brunch",Street,Yes,,Yes,No,Casual,Casual,Average,No,Yes,Free,No,,No,Yes,,2
gocciolina-durham,Gocciolina,"['italian', 'cocktailbars']",36.038914,-78.928953,NC,"2138 Campus Dr, Durham, NC 27708",4370.277526617251,4.0,67,False,Yes,No,No,Yes,,Dinner,Private Lot,Yes,,No,No,Casual,Casual,Average,Full Bar,No,Free,No,,Yes,,,2
satisfaction-restaurant-and-bar-durham-2,Satisfaction Restaurant and Bar,"['pizza', 'bars']",36.0002208819941,-78.9097630977631,NC,"2138 Campus Dr, Durham, NC 27708",2112.1820697551543,3.0,61,False,No,No,Yes,Yes,,"Lunch, Dinner, Late Night",Street,No,Yes,Yes,Yes,Casual,Casual,Loud,Full Bar,Yes,Free,Yes,,Yes,No,,2
fishmongers-restaurant-and-oyster-bar-durham,Fishmonger's Restaurant and Oyster Bar,"['seafood', 'bars']",35.999745219801,-78.9085332626348,NC,"2138 Campus Dr, Durham, NC 27708",2222.2132148678056,3.0,86,False,No,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,No,,2
el-patron-mexican-grill-durham,El Patron Mexican Grill,['mexican'],36.0201324,-78.9474148,NC,"2138 Campus Dr, Durham, NC 27708",2599.250025860191,4.0,18,False,Yes,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Quiet,Full Bar,Yes,No,Yes,,Yes,,,1
el-corral-durham,El Corral,['mexican'],36.0317917,-78.9365997,NC,"2138 Campus Dr, Durham, NC 27708",3585.5288355222874,4.0,48,False,No,No,Yes,Yes,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,Yes,,2
g2b-restaurant-and-brewery-durham,G2B Restaurant & Brewery,"['gastropubs', 'newamerican']",35.9646416,-78.9546509,NC,"2138 Campus Dr, Durham, NC 27708",4344.90271979601,4.0,153,False,Yes,No,No,Yes,No,Dinner,Private Lot,No,Yes,No,Yes,Casual,Trendy,Average,Full Bar,Yes,Free,Yes,,Yes,No,,2
golden-pizza-and-subs-durham-3,Golden Pizza & Subs,"['pizza', 'sandwiches']",35.983196,-78.931076,NC,"2138 Campus Dr, Durham, NC 27708",1852.7101340668953,4.5,6,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Quiet,,,,,,,,,1
chiomas-ridic-african-joint-and-fried-chicken-durham,Chioma's Ridic African Joint & Fried Chicken,['african'],35.9773521,-78.9170074,NC,"2138 Campus Dr, Durham, NC 27708",2892.624987931978,5.0,1,False,No,No,No,No,,,,,,No,No,Formal (Jacket Required),,Loud,No,No,Free,Yes,,No,No,,4
mi-perú-durham,Mi Perú,"['peruvian', 'bars']",35.964813,-78.956398,NC,"2138 Campus Dr, Durham, NC 27708",4439.736148101682,4.0,25,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,,Yes,,Yes,Yes,,2
graces-cafe-durham,Grace's Cafe,"['asianfusion', 'chinese', 'hotdogs']",35.999951808157,-78.9398574829102,NC,"2138 Campus Dr, Durham, NC 27708",596.0438621753107,3.5,25,False,No,Yes,Yes,Yes,,Lunch,,No,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,No,,No,No,No,1
only-burger-durham-3,Only Burger,['burgers'],35.9927216,-78.9039307,NC,"2138 Campus Dr, Durham, NC 27708",2749.5726872085916,4.0,14,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Loud,Beer & Wine Only,No,Free,Yes,,No,Yes,No,1
the-tavern-durham,The Tavern,"['tradamerican', 'sportsbars', 'burgers']",36.010208,-78.921119,NC,"2138 Campus Dr, Durham, NC 27708",1598.873380464866,3.0,29,False,No,No,Yes,Yes,,Late Night,Private Lot,Yes,,No,Yes,Casual,,Average,Full Bar,Yes,Free,Yes,,Yes,No,No,1
cuban-revolution-restaurant-and-bar-durham-3,Cuban Revolution Restaurant & Bar,"['cuban', 'tapas', 'sandwiches']",35.992825,-78.905022,NC,"2138 Campus Dr, Durham, NC 27708",2656.023407179783,2.5,235,False,Yes,No,Yes,Yes,,Dinner,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Trendy,Average,Full Bar,Yes,Free,Yes,Yes,Yes,Yes,,2
bali-hai-restaurant-durham,Bali Hai Restaurant,['mongolian'],36.011284,-78.922211,NC,"2138 Campus Dr, Durham, NC 27708",1648.2005830725238,3.5,64,False,No,No,No,Yes,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,No,,1
dragon-gate-durham,Dragon Gate,['restaurants'],35.9876595,-78.9275818,NC,"2138 Campus Dr, Durham, NC 27708",1437.705549765539,3.0,15,False,,Yes,Yes,Yes,,Dinner,,,,,,Casual,,,,No,,,,No,,,1
international-delights-durham,International Delights,"['mideastern', 'sandwiches']",36.009163,-78.921745,NC,"2138 Campus Dr, Durham, NC 27708",1455.6513603885435,3.5,44,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Divey,Quiet,No,Yes,Free,No,,No,Yes,,1
mami-noras-rotisserie-durham,Mami Nora's Rotisserie,['peruvian'],36.018238,-78.888425,NC,"2138 Campus Dr, Durham, NC 27708",4523.92984066553,4.0,112,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,No,Casual,,Average,No,No,No,Yes,,No,Yes,,1
ninth-street-bakery-durham-2,Ninth Street Bakery,"['bakeries', 'sandwiches', 'breakfast_brunch']",35.996829,-78.902331,NC,"2138 Campus Dr, Durham, NC 27708",2799.3027162405187,3.5,46,False,No,No,Yes,Yes,No,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,No,Yes,No,Yes,,1
james-joyce-irish-pub-durham,James Joyce Irish Pub,"['pubs', 'irish']",36.0007401,-78.9098511,NC,"2138 Campus Dr, Durham, NC 27708",2097.303966886364,3.5,69,False,No,No,Yes,Yes,,"Lunch, Dinner, Late Night",Street,Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
devines-restaurant-and-sports-bar-durham,Devines Restaurant and Sports Bar,"['sportsbars', 'burgers']",36.000458,-78.909302,NC,"2138 Campus Dr, Durham, NC 27708",2144.987683387794,3.5,23,False,No,No,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,,Yes,,Yes,,No,1
sitar-indian-cuisine-durham,Sitar Indian Cuisine,"['indpak', 'pakistani']",35.971703172271,-78.9506101235747,NC,"2138 Campus Dr, Durham, NC 27708",3489.9298359866625,3.5,103,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,No,,Yes,Yes,,2
talk-of-the-town-restaurant-durham,Talk of the Town Restaurant,['restaurants'],35.99464,-78.900475,NC,"2138 Campus Dr, Durham, NC 27708",3001.9693422088244,5.0,1,False,,,,,,,,,Yes,,Yes,Casual,,,Full Bar,,,,,,,,
skewers-bar-and-grill-durham-2,Skewers Bar and Grill,"['sportsbars', 'tradamerican']",36.0009003,-78.9112473,NC,"2138 Campus Dr, Durham, NC 27708",1981.8604586228732,3.5,13,False,No,No,Yes,Yes,,,,Yes,,No,Yes,Casual,,Very Loud,Full Bar,Yes,No,Yes,,Yes,,,2
smash-hit-hotdogs-durham-2,Smash Hit Hotdogs,"['streetvendors', 'hotdog']",36.0065117,-78.9222336,NC,"2138 Campus Dr, Durham, NC 27708",1241.9984639794461,5.0,1,False,,,,,,,,,,,Yes,,,,,,,,,No,,,
sake-bomb-durham-2,Sake Bomb,"['asianfusion', 'sushi']",35.9638685875838,-78.9582324541985,NC,"2138 Campus Dr, Durham, NC 27708",4581.493675006208,4.0,119,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,,Yes,Yes,Casual,Trendy,Average,Full Bar,No,No,Yes,,Yes,No,,2
the-loop-pizza-grill-durham,The Loop Pizza Grill,"['pizza', 'burgers']",36.0008545038551,-78.9389133453369,NC,"2138 Campus Dr, Durham, NC 27708",524.9364334224349,3.5,17,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Average,No,Yes,Free,Yes,,No,No,No,1
tripps-restaurant-durham,Tripps Restaurant,['tradamerican'],36.0173607,-78.9069977,NC,"2138 Campus Dr, Durham, NC 27708",3065.6382837095166,3.0,20,False,Yes,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,No,,2
piedmont-restaurant-durham,Piedmont Restaurant,"['newamerican', 'southern']",35.999561,-78.901817,NC,"2138 Campus Dr, Durham, NC 27708",2826.403150410815,3.5,186,False,Yes,No,No,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Trendy,Average,Full Bar,No,No,No,,Yes,,,3
texas-roadhouse-durham,Texas Roadhouse,"['steak', 'bbq', 'tradamerican']",36.0294369964725,-78.9226905376645,NC,"2138 Campus Dr, Durham, NC 27708",3433.0915383351125,3.5,27,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,No,Yes,Yes,Casual,Casual,Loud,Full Bar,No,No,Yes,,Yes,No,,2
triangle-raw-foods-durham,Triangle Raw Foods,"['raw_food', 'foodtrucks', 'vegan']",35.96521,-78.945885,NC,"2138 Campus Dr, Durham, NC 27708",4007.300066277334,4.5,17,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Average,No,Yes,No,No,,No,Yes,,3
happy-china-durham,Happy China,['chinese'],35.974506,-78.925377,NC,"2138 Campus Dr, Durham, NC 27708",2896.2979851237606,4.0,91,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Private Lot,No,,Yes,Yes,Casual,Casual,Quiet,Full Bar,Yes,No,Yes,,Yes,Yes,,2
university-club-durham,University Club,['tradamerican'],35.9718399,-78.9592972,NC,"2138 Campus Dr, Durham, NC 27708",3891.118924480698,4.5,5,False,Yes,Yes,Yes,Yes,,,"Garage, Private Lot",No,Yes,No,Yes,Dressy,,Average,Full Bar,No,Free,Yes,No,Yes,Yes,,3
jade-buffet-durham,Jade Buffet,['buffets'],36.0195523,-78.91389,NC,"2138 Campus Dr, Durham, NC 27708",2805.2635147136693,3.5,25,False,No,No,Yes,Yes,,Brunch,,Yes,,Yes,Yes,Casual,,Average,No,No,No,No,,Yes,Yes,,2
the-terrace-cafe-duke-gardens-durham,The Terrace Cafe - Duke Gardens,['cafes'],36.0012398,-78.9303055,NC,"2138 Campus Dr, Durham, NC 27708",257.2367814799416,3.5,3,False,,No,,Yes,,,,,,Yes,No,Casual,,Quiet,,Yes,Free,No,,No,,,1
china-king-durham,China King,['chinese'],36.031719,-78.936607,NC,"2138 Campus Dr, Durham, NC 27708",3585.5288355222874,3.5,17,False,No,No,Yes,Yes,,Dinner,Private Lot,Yes,,Yes,No,Casual,,Quiet,No,No,No,No,,No,Yes,,1
hong-kong-chinese-restaurant-durham,Hong Kong Chinese Restaurant,['dimsum'],36.0335884,-78.9295807,NC,"2138 Campus Dr, Durham, NC 27708",3772.6915923734286,3.5,89,False,No,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,"Divey, Casual",Average,No,No,No,No,,Yes,,,2
randys-pizza-durham-5,Randy's Pizza,"['pizza', 'sandwiches']",36.01935736835,-78.9136067032814,NC,"2138 Campus Dr, Durham, NC 27708",2805.2635147136693,3.5,35,False,No,Yes,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,No,No,No,Yes,,No,,,1
firehouse-subs-durham-2,Firehouse Subs,"['sandwiches', 'hotdogs', 'delis']",36.0095482,-78.9448776,NC,"2138 Campus Dr, Durham, NC 27708",1510.8990561194523,4.0,10,False,No,No,Yes,Yes,,,Private Lot,Yes,Yes,Yes,Yes,Casual,,,No,Yes,Free,Yes,No,No,,No,1
pomodoro-italian-kitchen-durham,Pomodoro Italian Kitchen,['italian'],36.0294495,-78.9365463,NC,"2138 Campus Dr, Durham, NC 27708",3321.3382054498916,3.0,34,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
burger-bach-durham,Burger Bach,['burgers'],36.0095215,-78.9227829,NC,"2138 Campus Dr, Durham, NC 27708",1332.678505552153,4.0,16,False,Yes,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,Casual,Loud,Full Bar,Yes,No,Yes,,Yes,,No,2
divinity-cafe-durham,Divinity Cafe,['cafeteria'],36.001568287611,-78.9389555901289,NC,"2138 Campus Dr, Durham, NC 27708",549.2807142836232,3.5,3,False,No,No,Yes,Yes,,,Garage,Yes,Yes,Yes,Yes,Casual,,Loud,No,Yes,Free,No,,No,Yes,,1
fox-student-center-at-the-fuqua-school-of-business-durham,Fox Student Center At the Fuqua School of Business,"['cafes', 'venues']",35.9989430219484,-78.9474532123507,NC,"2138 Campus Dr, Durham, NC 27708",1282.2433272210574,4.5,3,False,No,No,No,Yes,,,,Yes,,No,Yes,Casual,,Average,Beer & Wine Only,Yes,Free,Yes,,No,Yes,,1
the-saucy-crab-durham,The Saucy Crab,['seafood'],35.969809,-78.960126,NC,"2138 Campus Dr, Durham, NC 27708",4116.847726668861,3.0,67,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,,,2
brueggers-bagels-durham-3,Bruegger's Bagels,"['bagels', 'breakfast_brunch', 'sandwiches']",36.0074043,-78.9220581,NC,"2138 Campus Dr, Durham, NC 27708",1323.2549397439464,3.0,18,False,No,No,Yes,Yes,,Breakfast,Street,Yes,No,Yes,Yes,Casual,,Average,No,No,Free,No,,No,Yes,,1
the-district-durham,The District,['newamerican'],35.9921608,-78.9051361,NC,"2138 Campus Dr, Durham, NC 27708",2652.9908754533,3.5,3,False,Yes,,No,Yes,,,,,Yes,No,,Casual,,Quiet,,No,,,,Yes,,,2
dragon-express-durham,Dragon Express,['chinese'],36.01935736835,-78.9136067032814,NC,"2138 Campus Dr, Durham, NC 27708",2813.821421652757,3.5,13,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,Yes,,Yes,Yes,Casual,,Quiet,No,No,Free,No,,No,,,1
cookout-durham-2,Cookout,"['burgers', 'hotdogs']",35.9668389568632,-78.9545378834009,NC,"2138 Campus Dr, Durham, NC 27708",4132.493060041897,4.5,12,False,No,No,Yes,Yes,,Dessert,,Yes,,Yes,Yes,Casual,,Average,No,No,No,No,,No,,Yes,1
saladelia-cafe-durham,Saladelia Cafe,"['mediterranean', 'sandwiches', 'cafes']",35.964649,-78.957458,NC,"2138 Campus Dr, Durham, NC 27708",4453.1482783956135,3.5,73,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,,No,Yes,,1
papa-nizios-durham,Papa Nizio's,"['pizza', 'italian', 'chicken_wings']",36.0187214561277,-78.9460072473602,NC,"2138 Campus Dr, Durham, NC 27708",2400.659882954133,3.5,2,False,No,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,,,,No,No,No,Yes,No,No,No,,1
chicken-hut-durham,Chicken Hut,"['southern', 'soulfood']",35.9631765,-78.9076094,NC,"2138 Campus Dr, Durham, NC 27708",4676.3756241751,4.5,16,False,No,No,Yes,No,,Lunch,Private Lot,No,,Yes,Yes,Casual,Divey,Average,No,No,No,No,,No,Yes,,1
au-bon-pain-durham,Au Bon Pain,['cafes'],36.0008371444199,-78.9409303665161,NC,"2138 Campus Dr, Durham, NC 27708",702.3981221614988,3.5,10,False,No,No,Yes,Yes,,,Garage,Yes,,Yes,Yes,Casual,Casual,Loud,No,Yes,Free,No,,No,Yes,,1
koumi-japanese-restaurant-durham,Koumi Japanese Restaurant,"['japanese', 'sushi']",36.0367813,-78.8952179,NC,"2138 Campus Dr, Durham, NC 27708",5351.385082329618,4.5,52,False,Yes,Yes,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Free,Yes,,Yes,Yes,,1
kurama-japanese-seafood-and-steak-house-sushi-bar-durham-2,Kurama Japanese Seafood & Steak House Sushi Bar,"['japanese', 'sushi']",35.9709211625433,-78.9522171020508,NC,"2138 Campus Dr, Durham, NC 27708",3633.566133928526,3.5,49,False,Yes,No,Yes,Yes,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,,,2
twisted-noodles-durham,Twisted Noodles,['thai'],35.964611,-78.957456,NC,"2138 Campus Dr, Durham, NC 27708",4475.316568783375,3.5,102,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,Yes,,2
biscuitville-durham-5,Biscuitville,['breakfast_brunch'],35.9745903,-78.9340363,NC,"2138 Campus Dr, Durham, NC 27708",2824.823288205434,3.5,11,False,No,No,Yes,Yes,,Breakfast,Private Lot,,Yes,Yes,Yes,Casual,Casual,Average,No,No,,Yes,,No,Yes,,1
tonali-durham,Tonali,['mexican'],35.956894,-78.955862,NC,"2138 Campus Dr, Durham, NC 27708",5183.522826757382,4.0,101,False,Yes,No,Yes,Yes,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Quiet,Full Bar,No,No,No,,Yes,,,2
hanu-truck-durham,Hanu Truck,"['foodtrucks', 'korean']",35.995418548584,-78.8964385986328,NC,"2138 Campus Dr, Durham, NC 27708",3178.737629917104,5.0,12,False,No,No,Yes,Yes,,Late Night,,,,Yes,Yes,Casual,Casual,Quiet,No,Yes,No,No,,No,Yes,,1
dang-good-dogs-durham,Dang Good Dogs,"['streetvendors', 'hotdog', 'foodstands']",35.9968964537381,-78.8990020751953,NC,"2138 Campus Dr, Durham, NC 27708",3096.1462806868576,4.0,5,False,Yes,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Casual,,Average,No,Yes,No,No,Yes,No,,,1
mama-dukes-durham,Mama Duke's,"['greek', 'foodtrucks']",35.995418548584,-78.8964385986328,NC,"2138 Campus Dr, Durham, NC 27708",3178.737629917104,4.5,14,False,No,No,Yes,Yes,,Lunch,,,,Yes,Yes,Casual,"Hipster, Casual",Average,No,No,No,No,,No,Yes,,1
jimmys-famous-hot-dogs-durham,Jimmy's Famous Hot Dogs,"['hotdog', 'burgers']",36.03064,-78.927315,NC,"2138 Campus Dr, Durham, NC 27708",3473.604569249829,3.0,30,False,No,No,Yes,No,No,Lunch,Private Lot,Yes,,Yes,No,Casual,Divey,Average,No,Yes,Free,Yes,,No,Yes,No,1
shooters-ii-durham,Shooters II,"['danceclubs', 'newamerican']",36.0010452270508,-78.9095153808594,NC,"2138 Campus Dr, Durham, NC 27708",2138.5942295483183,3.0,23,False,No,No,No,Yes,,Late Night,Private Lot,,Yes,No,Yes,Casual,,Very Loud,Full Bar,No,,Yes,,No,Yes,,1
t-g-i-fridays-durham,T.G.I. Fridays,"['newamerican', 'sportsbars']",36.0095482,-78.9448776,NC,"2138 Campus Dr, Durham, NC 27708",1510.8990561194523,2.0,28,False,Yes,No,Yes,Yes,,Lunch,"Garage, Private Lot",Yes,Yes,Yes,Yes,Casual,,Average,Full Bar,Yes,No,Yes,,Yes,No,,2
201-restaurant-durham,201 Restaurant,['tradamerican'],35.9974594,-78.9023972,NC,"2138 Campus Dr, Durham, NC 27708",2814.3272243556967,3.5,2,False,No,No,,Yes,,,"Valet, Private Lot",,Yes,,,,,,Full Bar,No,Free,,No,Yes,,,
dales-indian-cuisine-durham-2,Dales Indian Cuisine,['indpak'],36.011284,-78.922211,NC,"2138 Campus Dr, Durham, NC 27708",1634.336981006801,3.0,56,False,Yes,Yes,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,,Average,Full Bar,Yes,,No,,Yes,Yes,,2
panera-bread-durham-5,Panera Bread,"['sandwiches', 'salad', 'soup']",36.0095303308548,-78.9223206381456,NC,"2138 Campus Dr, Durham, NC 27708",1464.0141790222474,2.5,16,False,No,No,Yes,Yes,,Breakfast,,Yes,,Yes,Yes,Casual,,Average,No,Yes,Free,No,,No,Yes,,1
not-just-wings-durham,Not Just Wings,['chicken_wings'],35.9904785,-78.8931732,NC,"2138 Campus Dr, Durham, NC 27708",3748.6986019498645,5.0,4,False,No,No,Yes,Yes,,,,,,,Yes,Casual,,Quiet,,Yes,No,No,,No,Yes,,1
taqueria-lopez-durham,Taqueria Lopez,"['mexican', 'foodstands']",36.020184,-78.946815,NC,"2138 Campus Dr, Durham, NC 27708",2578.2849102392443,3.5,9,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,Beer & Wine Only,Yes,,No,,Yes,,,1
