id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
rangoon-super-stars-berkeley,Rangoon Super Stars,"['asianfusion', 'burmese', 'chinese']",37.8589516,-122.2596817,CA,"103 Sproul hall Berkeley, CA 94720",1176.1035383085714,4.0,287,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Free,No,,Yes,Yes,,2
momo-masala-berkeley,Momo Masala,"['indpak', 'asianfusion']",37.8751965,-122.2598181,CA,"103 Sproul hall Berkeley, CA 94720",639.2175952695684,4.0,62,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,No,Casual,Casual,Quiet,No,Yes,No,No,,Yes,Yes,,1
sliver-pizzeria-berkeley-2,Sliver pizzeria,"['pizza', 'jazzandblues', 'bars']",37.8701706,-122.2668533,CA,"103 Sproul hall Berkeley, CA 94720",716.0293057339106,4.5,627,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Loud,Full Bar,Yes,Free,Yes,No,No,No,,1
seniores-pizza-berkeley,Seniore's Pizza,['pizza'],37.8681781617401,-122.257975041363,CA,"103 Sproul hall Berkeley, CA 94720",163.69354480093264,3.5,73,False,No,Yes,Yes,Yes,,Late Night,Street,Yes,,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,,,1
ippuku-berkeley-2,Ippuku,"['japanese', 'bars']",37.870148,-122.267036,CA,"103 Sproul hall Berkeley, CA 94720",733.9857161683186,4.0,804,False,Yes,No,No,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Trendy,Average,Beer & Wine Only,No,No,No,,Yes,No,,3
the-sandwich-spot-berkeley,The Sandwich Spot,"['sandwiches', 'coffee']",37.8708660472988,-122.267791852355,CA,"103 Sproul hall Berkeley, CA 94720",805.5129099072701,4.5,139,False,No,Yes,Yes,Yes,,Lunch,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,,No,Yes,,1
jupiter-berkeley,Jupiter,"['pubs', 'pizza', 'breweries']",37.8698387145996,-122.267486572266,CA,"103 Sproul hall Berkeley, CA 94720",765.3052507448558,4.0,2235,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Casual,Loud,Beer & Wine Only,Yes,No,No,,Yes,No,,2
cheese-board-pizza-berkeley,Cheese Board Pizza,['pizza'],37.880019,-122.269444,CA,"103 Sproul hall Berkeley, CA 94720",1497.580976369747,4.5,3666,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Loud,Beer & Wine Only,Yes,No,No,,No,No,,1
i-b-s-hoagies-berkeley,I.B.'s Hoagies,"['sandwiches', 'burgers']",37.868048,-122.258478,CA,"103 Sproul hall Berkeley, CA 94720",164.3362159477201,4.0,361,False,No,No,Yes,Yes,,Lunch,"Garage, Street, Validated",Yes,Yes,Yes,No,Casual,Casual,Average,No,Yes,No,Yes,,No,No,No,1
the-daily-pint-berkeley,The Daily Pint,['gastropubs'],37.8756988048553,-122.260307818651,CA,"103 Sproul hall Berkeley, CA 94720",702.6745006118541,4.0,39,False,Yes,No,Yes,Yes,No,Dinner,Street,Yes,Yes,No,Yes,Casual,Hipster,Average,Beer & Wine Only,Yes,Free,Yes,,No,,,1
dumpling-express-berkeley,Dumpling Express,"['shanghainese', 'dimsum']",37.867882,-122.256851,CA,"103 Sproul hall Berkeley, CA 94720",247.82060684074904,3.5,126,False,No,No,Yes,Yes,,Brunch,Street,Yes,,Yes,No,Casual,Casual,Average,No,No,No,No,,No,No,,1
julias-at-berkeley-city-club-berkeley,Julia's at Berkeley City Club,['newamerican'],37.86768,-122.262299,CA,"103 Sproul hall Berkeley, CA 94720",413.7422312313425,4.5,19,False,Yes,No,No,Yes,,,,Yes,,No,Yes,Dressy,Romantic,Quiet,Full Bar,No,,No,,Yes,Yes,,3
bongo-burger-berkeley-3,Bongo Burger,"['burgers', 'hotdogs', 'food']",37.865187227726,-122.258257269859,CA,"103 Sproul hall Berkeley, CA 94720",477.2813492485523,4.0,405,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,Yes,,No,No,No,1
julies-cafe-berkeley,Julie's Cafe,['cafes'],37.86866,-122.2576065,CA,"103 Sproul hall Berkeley, CA 94720",140.4547735590168,4.0,80,False,No,No,Yes,Yes,,Lunch,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,,No,Yes,,1
berkeley-public-berkeley,Berkeley Public,['newamerican'],37.8677410725634,-122.258224412799,CA,"103 Sproul hall Berkeley, CA 94720",202.26607029095322,4.5,7,False,No,No,Yes,Yes,,,,No,,No,Yes,Casual,,,No,No,,Yes,,,,,1
cheese-n-stuff-berkeley,Cheese 'N' Stuff,"['delis', 'sandwiches']",37.8675802752215,-122.259550841607,CA,"103 Sproul hall Berkeley, CA 94720",224.70237215037656,4.0,213,False,No,No,Yes,Yes,,Lunch,"Garage, Street",Yes,Yes,Yes,No,Casual,Casual,Quiet,No,No,No,No,,No,Yes,,1
trattoria-corso-berkeley-2,Trattoria Corso,['italian'],37.8750551,-122.2689036,CA,"103 Sproul hall Berkeley, CA 94720",1081.9086316115734,4.0,457,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Romantic,Average,Full Bar,No,No,No,No,Yes,No,,3
