id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
rosinka-wine-and-tea-house-houston,Rosinka Wine & Tea House,"['coffee', 'wine_bars', 'breakfast_brunch']",29.7173731774,-95.4169417173,TX,"6100 Main St, Houston, TX 77005",2021.421730029,4.5,14,False,No,No,Yes,Yes,,,Street,Yes,,No,Yes,Casual,,Quiet,Beer & Wine Only,Yes,Free,No,,,,,1
cliffs-grill-houston-2,Cliff's Grill,['burgers'],29.7101064026,-95.4019381106,TX,"6100 Main St, Houston, TX 77005",1219.5950101644,3.5,38,False,No,Yes,Yes,Yes,,Lunch,Garage,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,Yes,,No,Yes,No,1
under-the-volcano-houston,Under the Volcano,"['divebars', 'tradamerican']",29.725271,-95.414696,TX,"6100 Main St, Houston, TX 77005",1857.9863691675,3.5,185,False,No,No,No,Yes,,Late Night,Private Lot,Yes,Yes,No,Yes,Casual,Casual,Loud,Full Bar,Yes,No,Yes,,Yes,No,,2
torchys-tacos-houston,Torchy's Tacos,"['tex-mex', 'mexican', 'breakfast_brunch']",29.7439741087,-95.4106315819,TX,"6100 Main St, Houston, TX 77005",2990.476704301,4,821,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,Yes,,No,No,,1
brasil-houston,Brasil,"['coffee', 'sandwiches', 'pizza']",29.742559,-95.402259,TX,"6100 Main St, Houston, TX 77005",2562.2100204993,3.5,643,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Hipster,Average,Beer & Wine Only,Yes,Free,No,,No,No,,2
chipotle-mexican-grill-houston-17,Chipotle Mexican Grill,"['mexican', 'hotdogs']",29.7096544504,-95.4010536522,TX,"6100 Main St, Houston, TX 77005",1241.2801910534,4,48,False,No,No,Yes,Yes,,Lunch,"Garage, Street",No,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,No,,No,Yes,No,1
dantons-gulf-coast-seafood-kitchen-houston,Danton's Gulf Coast Seafood Kitchen,"['cajun', 'seafood']",29.7312107,-95.390152,TX,"6100 Main St, Houston, TX 77005",1363.2425612921,3.5,186,False,Yes,No,Yes,Yes,,Dinner,Private Lot,Yes,Yes,No,Yes,Casual,Classy,Quiet,Full Bar,Yes,Free,Yes,,Yes,No,,2
monster-pbj-houston,Monster PBJ,"['sandwiches', 'foodtrucks']",29.72682,-95.3911972,TX,"6100 Main St, Houston, TX 77005",854.0013412148,3.5,73,False,No,No,Yes,Yes,,Lunch,Street,Yes,,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,Yes,,1
prego-houston,Prego,"['italian', 'breakfast_brunch', 'pizza']",29.7160143601,-95.4175163137,TX,"6100 Main St, Houston, TX 77005",2088.1506499856,4,135,False,Yes,No,Yes,Yes,,Dinner,"Street, Private Lot",Yes,Yes,No,Yes,Casual,Romantic,Average,Full Bar,No,No,No,,Yes,Yes,,2
natachees-supper-n-punch-houston,Natachee's Supper 'n Punch,['tradamerican'],29.738781,-95.3795624,TX,"6100 Main St, Houston, TX 77005",2640.3055694034,3.5,291,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,Yes,Yes,No,,2
goodes-armadillo-palace-houston,Goode's Armadillo Palace,"['bars', 'musicvenues', 'tradamerican']",29.7272756,-95.4183166,TX,"6100 Main St, Houston, TX 77005",2261.7503194879,4,83,False,No,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,Yes,,2
oporto-fooding-house-and-wine-houston,Oporto Fooding House & Wine,['portuguese'],29.7531619261,-95.3798356196,TX,"6100 Main St, Houston, TX 77005",4010.9992189031,4.5,56,False,Yes,No,Yes,Yes,No,Dinner,"Valet, Garage, Street",Yes,Yes,No,Yes,Dressy,Intimate,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
niko-nikos-greek-and-american-cafe-houston,Niko Niko's Greek & American Cafe,"['greek', 'mediterranean']",29.7465096,-95.3921814,TX,"6100 Main St, Houston, TX 77005",2962.9218008497,4,1471,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,Yes,,No,Yes,,2
hugos-houston,Hugo's,"['mexican', 'breakfast_brunch']",29.7431698,-95.3997726,TX,"6100 Main St, Houston, TX 77005",2561.3561700862,4,586,False,Yes,No,Yes,Yes,,Dinner,Valet,No,Yes,No,Yes,Casual,Classy,Average,Full Bar,Yes,No,No,,Yes,Yes,,3
houstons-restaurant-houston-3,Houston's Restaurant,"['tradamerican', 'newamerican', 'steak']",29.7289391,-95.4194489,TX,"6100 Main St, Houston, TX 77005",2397.4425548541,4,234,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,Yes,No,Yes,Casual,Classy,Average,Full Bar,No,No,Yes,No,Yes,No,,2
croissant-brioche-houston,Croissant-Brioche,"['bakeries', 'french', 'coffee']",29.717226,-95.416122,TX,"6100 Main St, Houston, TX 77005",1929.9020047644,3.5,189,False,No,No,Yes,Yes,,"Breakfast, Brunch",Street,Yes,Yes,Yes,No,Casual,Casual,Average,No,Yes,No,No,,No,No,,1
doshi-house-café-houston-2,Doshi House Café,"['coffee', 'vegetarian', 'vegan']",29.7325907288,-95.3662673807,TX,"6100 Main St, Houston, TX 77005",3225.5295940624,4.5,140,False,No,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,,No,No,,1
la-tapatia-taqueria-houston-2,La Tapatia Taqueria,['mexican'],29.7341099,-95.4035568,TX,"6100 Main St, Houston, TX 77005",1717.2212110854,3.5,201,False,No,No,Yes,Yes,,"Dinner, Late Night",Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,No,,1
queen-vic-pub-and-kitchen-houston,Queen Vic Pub & Kitchen,"['pubs', 'tea', 'british']",29.734358,-95.420486,TX,"6100 Main St, Houston, TX 77005",2814.9935112734,4,328,False,Yes,No,Yes,Yes,,Dinner,Valet,No,Yes,No,Yes,Casual,Casual,Loud,Full Bar,Yes,No,Yes,,Yes,Yes,,2
goode-company-barbeque-houston,Goode Company Barbeque,"['bbq', 'gluten_free']",29.7270351632,-95.4184110074,TX,"6100 Main St, Houston, TX 77005",2261.0045566765,3.5,869,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,,No,Yes,,2
two-guys-pizzeria-houston,Two Guys Pizzeria,"['pizza', 'salad']",29.7064056,-95.4116211,TX,"6100 Main St, Houston, TX 77005",2096.6909410177,3.5,81,False,No,Yes,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,"Divey, Casual",Average,Beer & Wine Only,Yes,No,Yes,,No,No,,1
baby-barnabys-café-houston-2,Baby Barnaby's Café,"['breakfast_brunch', 'cafes']",29.748356,-95.388397,TX,"6100 Main St, Houston, TX 77005",3220.5628453141,4.5,640,False,No,No,Yes,Yes,,Breakfast,Street,Yes,Yes,Yes,No,Casual,Casual,Average,No,Yes,No,No,,Yes,No,,1
kaffeine-coffee-internet-and-office-cafe-houston,Kaffeine Coffee Internet & Office Cafe,"['coffee', 'internetcafe', 'delis']",29.722607,-95.37867,TX,"6100 Main St, Houston, TX 77005",1735.6326891024,4.5,59,False,Yes,No,Yes,Yes,,Breakfast,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Quiet,No,Yes,Free,Yes,,No,Yes,,1
graces-houston-3,Grace's,"['tradamerican', 'newamerican']",29.7370202118,-95.4185060876,TX,"6100 Main St, Houston, TX 77005",2846.0120936141,4,75,False,Yes,No,Yes,Yes,,Dinner,"Valet, Garage",Yes,,Yes,Yes,Casual,Intimate,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,3
underbelly-houston,Underbelly,"['newamerican', 'wine_bars']",29.744939,-95.392982,TX,"6100 Main St, Houston, TX 77005",2784.9233134494,3.5,589,False,Yes,No,No,Yes,,Dinner,Valet,Yes,,No,Yes,Casual,Trendy,Average,Beer & Wine Only,Yes,No,No,,Yes,No,,3
baba-yega-cafe-houston,Baba Yega Cafe,"['vegetarian', 'burgers', 'newamerican']",29.7462292,-95.3902588,TX,"6100 Main St, Houston, TX 77005",2969.3589960793,4,480,False,Yes,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,No,Yes,Yes,No,No,2
dolce-vita-houston,Dolce Vita,"['pizza', 'italian']",29.744776,-95.387421,TX,"6100 Main St, Houston, TX 77005",2883.2383224572,4,458,False,Yes,No,Yes,Yes,,Dinner,Valet,Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,Yes,,2
agora-houston,Agora,"['coffee', 'wine_bars', 'cafes']",29.742985,-95.40258,TX,"6100 Main St, Houston, TX 77005",2615.2349275118,4,594,False,No,No,No,Yes,,Breakfast,Street,Yes,Yes,No,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,Yes,,No,No,,1
piola-houston,Piola,"['pizza', 'italian']",29.7428723355,-95.3798845184,TX,"6100 Main St, Houston, TX 77005",2994.3077453488,4,309,False,Yes,No,Yes,Yes,,Dinner,Garage,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,,Yes,No,,2
holleys-seafood-restaurant-and-oyster-bar-houston,Holley's Seafood Restaurant & Oyster Bar,"['newamerican', 'seafood']",29.7428606,-95.379739,TX,"6100 Main St, Houston, TX 77005",3000.7162231867,4,81,False,Yes,No,Yes,Yes,,Dinner,"Valet, Garage",Yes,,No,Yes,Dressy,Upscale,Average,Full Bar,No,Free,Yes,,Yes,Yes,,3
salento-houston,Salento,"['coffee', 'wine_bars', 'newamerican']",29.7173157,-95.415329,TX,"6100 Main St, Houston, TX 77005",1856.9357953188,3.5,117,False,Yes,No,Yes,Yes,,Brunch,Street,Yes,Yes,No,No,Casual,Casual,Quiet,Beer & Wine Only,Yes,Free,No,,Yes,Yes,,2
the-hay-merchant-houston,The Hay Merchant,"['beergardens', 'gastropubs']",29.74494,-95.392982,TX,"6100 Main St, Houston, TX 77005",2784.9233134494,4,531,False,No,No,Yes,Yes,,Late Night,"Street, Private Lot",Yes,,No,Yes,Casual,Casual,Loud,Beer & Wine Only,Yes,No,Yes,,Yes,No,,2
little-pappasitos-houston-2,Little Pappasito's,"['tex-mex', 'mexican']",29.7343998,-95.4177017,TX,"6100 Main St, Houston, TX 77005",2599.4969813149,4,233,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Loud,Full Bar,No,No,Yes,,Yes,Yes,,2
yum-yum-cha-houston,Yum Yum Cha,['dimsum'],29.7165222,-95.4155807,TX,"6100 Main St, Houston, TX 77005",1950.455804511,3.5,178,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,Yes,No,,1
elevation-burger-houston,Elevation Burger,"['burgers', 'gluten_free']",29.7324820417,-95.4185129698,TX,"6100 Main St, Houston, TX 77005",2541.0407041516,3.5,233,False,No,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,Yes,No,No,Yes,Yes,1
melange-creperie-houston,Melange Creperie,"['creperies', 'foodstands']",29.74464,-95.386092,TX,"6100 Main St, Houston, TX 77005",2906.4399502226,4.5,168,False,No,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,Yes,No,Yes,,1
mockingbird-bistro-houston,Mockingbird Bistro,"['french', 'newamerican']",29.74819,-95.40506,TX,"6100 Main St, Houston, TX 77005",3234.9494268565,4,451,False,Yes,No,No,Yes,,Dinner,Valet,No,Yes,No,Yes,Dressy,Romantic,Average,Full Bar,Yes,No,No,,Yes,No,,3
amazon-grill-houston,Amazon Grill,"['latin', 'burgers']",29.726636,-95.419036,TX,"6100 Main St, Houston, TX 77005",2303.6716444527,3.5,180,False,No,Yes,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,,No,Yes,No,2
buon-appetito-ristorante-italiano-houston,Buon Appetito Ristorante Italiano,['italian'],29.705898,-95.410797,TX,"6100 Main St, Houston, TX 77005",2092.962131914,4,49,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,Yes,No,Yes,Casual,Romantic,Quiet,Beer & Wine Only,No,No,Yes,,Yes,,,2
creativecrepes-houston,CreativeCrepes,"['creperies', 'catering']",29.7343978882,-95.4159469604,TX,"6100 Main St, Houston, TX 77005",2514.1482463989,5,15,False,No,Yes,No,,,,,No,,Yes,Yes,,,Quiet,No,No,No,No,,No,Yes,,2
guys-meat-market-houston,Guy's Meat Market,"['meats', 'bbq', 'burgers']",29.6997108,-95.3803177,TX,"6100 Main St, Houston, TX 77005",2744.8869145086,4,67,False,No,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,No,Casual,Casual,Average,Beer & Wine Only,No,No,No,,No,Yes,No,1
cyclone-anayas-mexican-kitchen-houston-3,Cyclone Anaya's Mexican Kitchen,['mexican'],29.7188917,-95.4149864,TX,"6100 Main St, Houston, TX 77005",1799.0732603164,3.5,28,False,Yes,No,Yes,Yes,,"Brunch, Dessert","Valet, Street",Yes,,Yes,Yes,Casual,Intimate,Average,Full Bar,Yes,Free,Yes,,Yes,,,2
mi-luna-houston,Mi Luna,"['spanish', 'tapas', 'moroccan']",29.714807,-95.416625,TX,"6100 Main St, Houston, TX 77005",2038.7669998189,3,371,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,Yes,,2
texas-pizza-houston-3,Texas Pizza,['pizza'],29.7339993,-95.4068298,TX,"6100 Main St, Houston, TX 77005",1840.0814540321,3.5,72,False,No,Yes,Yes,Yes,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,Yes,,2
la-guadalupana-bakery-and-café-houston-3,La Guadalupana Bakery & Café,"['mexican', 'bakeries']",29.74687,-95.4018784,TX,"6100 Main St, Houston, TX 77005",3022.3807020874,4,312,False,No,No,Yes,Yes,,Breakfast,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,Yes,No,,1
13-celsius-houston,13 Celsius,"['wine_bars', 'tapasmallplates']",29.7412796,-95.3738632,TX,"6100 Main St, Houston, TX 77005",3212.4456096997,4,204,False,No,No,No,Yes,,Late Night,Street,Yes,No,No,Yes,Casual,Intimate,Average,Beer & Wine Only,Yes,Free,No,,Yes,No,,2
siphon-coffee-houston,Siphon Coffee,"['cafes', 'coffee', 'bakeries']",29.738384,-95.3882239,TX,"6100 Main St, Houston, TX 77005",2182.856502175,4,203,False,No,No,Yes,Yes,No,Brunch,"Street, Private Lot",Yes,Yes,No,Yes,Casual,Hipster,Average,Beer & Wine Only,Yes,Free,No,Yes,No,No,,1
chapultepec-lupita-houston,Chapultepec Lupita,"['tex-mex', 'mexican']",29.7344152629,-95.3890816122,TX,"6100 Main St, Houston, TX 77005",1742.086480899,3.5,132,False,No,No,Yes,Yes,,"Dinner, Late Night",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,No,,1
brennans-of-houston-houston,Brennan's of Houston,"['cajun', 'steak', 'tradamerican']",29.742918,-95.381439,TX,"6100 Main St, Houston, TX 77005",2935.4671241066,4,293,False,Yes,No,No,Yes,,"Brunch, Dinner",Valet,No,Yes,No,Yes,Dressy,Classy,Average,Full Bar,Yes,No,No,,Yes,Yes,,3
jus-mac-montrose-houston,Jus' Mac Montrose,['tradamerican'],29.744899,-95.3820099,TX,"6100 Main St, Houston, TX 77005",3089.6581043379,3.5,135,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,No,No,Yes,,1
the-black-labrador-houston,The Black Labrador,"['british', 'pubs']",29.7355003,-95.3915405,TX,"6100 Main St, Houston, TX 77005",1792.088378299,3,181,False,No,No,Yes,Yes,,Dinner,"Garage, Private Lot",Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,Free,No,,Yes,No,,2
pepperonis-pizza-houston,Pepperoni's Pizza,['pizza'],29.7452363,-95.3916822,TX,"6100 Main St, Houston, TX 77005",2833.7292381761,4,87,False,No,Yes,Yes,Yes,No,"Lunch, Late Night","Street, Private Lot",Yes,,Yes,No,Casual,Casual,Average,No,Yes,Free,No,,No,Yes,,1
rivas-italian-restaurant-houston,Riva's Italian Restaurant,['italian'],29.746049,-95.392486,TX,"6100 Main St, Houston, TX 77005",2912.7796613433,4,177,False,Yes,No,Yes,Yes,,"Brunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,Yes,,2
chicken-kitchen-houston,Chicken Kitchen,"['hotdogs', 'soulfood']",29.7175446,-95.4170685,TX,"6100 Main St, Houston, TX 77005",2047.8118735755,3.5,74,False,No,Yes,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,,No,Yes,No,1
el-meson-restaurant-houston,El Meson Restaurant,"['spanish', 'basque', 'tapas']",29.714811,-95.415993,TX,"6100 Main St, Houston, TX 77005",1980.4751718501,3.5,97,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,No,,Yes,Yes,,2
thai-spice-houston,Thai Spice,"['thai', 'buffets']",29.7197127342,-95.4166386276,TX,"6100 Main St, Houston, TX 77005",1957.52864616,3.5,106,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Private Lot,No,No,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,Yes,,Yes,Yes,,2
aka-sushi-house-houston,Aka Sushi House,"['japanese', 'sushi']",29.7386456,-95.4161453,TX,"6100 Main St, Houston, TX 77005",2825.3399499395,4,558,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,Yes,No,Yes,Casual,Trendy,Average,Full Bar,No,No,Yes,,Yes,No,,2
cafe-helene-houston,Cafe Helene,['vietnamese'],29.7420168,-95.3764666,TX,"6100 Main St, Houston, TX 77005",3107.2164729847,4,55,False,No,No,Yes,Yes,,Lunch,"Street, Private Lot",No,Yes,Yes,Yes,Casual,Trendy,Average,Beer & Wine Only,Yes,Free,No,,No,Yes,,1
carrabbas-houston-2,Carrabba's,"['italian', 'seafood']",29.736727,-95.418159,TX,"6100 Main St, Houston, TX 77005",2817.0055284855,4,190,False,No,No,Yes,Yes,,Dinner,"Valet, Garage",No,Yes,Yes,Yes,Casual,Classy,Loud,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
nam-noodles-and-more-houston,NAM: Noodles And More,['vietnamese'],29.717744,-95.417259,TX,"6100 Main St, Houston, TX 77005",2030.3986944673,3,118,False,No,Yes,Yes,Yes,,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Free,Yes,No,No,Yes,,2
just-dinner-houston-2,Just Dinner,['newamerican'],29.748495,-95.401909,TX,"6100 Main St, Houston, TX 77005",3203.4529280812,4,200,False,Yes,No,No,Yes,,Dinner,Private Lot,Yes,Yes,No,No,Dressy,Intimate,Average,No,No,Free,No,No,Yes,No,,3
green-seed-vegan-houston,Green Seed Vegan,"['vegan', 'juicebars', 'raw_food']",29.7303089347,-95.3765309943,TX,"6100 Main St, Houston, TX 77005",2230.7602441552,4,225,False,No,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,,Yes,No,Casual,Casual,Average,No,Yes,Free,No,No,No,Yes,,2
trevisio-houston,Trevisio,['italian'],29.709599,-95.397722,TX,"6100 Main St, Houston, TX 77005",1172.8179938103,3.5,35,False,Yes,No,No,Yes,,Dinner,Garage,No,Yes,No,Yes,Dressy,Classy,Quiet,Full Bar,Yes,No,No,,Yes,Yes,,3
spicy-pickle-houston-2,Spicy Pickle,"['sandwiches', 'salad', 'pizza']",29.696404,-95.41148,TX,"6100 Main St, Houston, TX 77005",3008.7516541439,3.5,90,False,No,Yes,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,Yes,,No,Yes,,1
bbs-cafe-houston,BB's Cafe,['cajun'],29.745269,-95.391654,TX,"6100 Main St, Houston, TX 77005",2833.7292381761,3.5,316,False,No,Yes,Yes,Yes,,"Lunch, Late Night",Private Lot,Yes,Yes,Yes,No,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,Yes,,2
kays-lounge-houston,Kay's Lounge,"['divebars', 'musicvenues', 'pizza']",29.725794,-95.413948,TX,"6100 Main St, Houston, TX 77005",1809.186839625,4,38,False,No,No,No,Yes,,Late Night,"Street, Private Lot",Yes,Yes,No,Yes,Casual,Divey,Average,Full Bar,Yes,No,Yes,,No,No,,1
house-of-pies-restaurant-and-bakery-houston-2,House of Pies Restaurant & Bakery,"['diners', 'breakfast_brunch', 'bakeries']",29.737114,-95.419357,TX,"6100 Main St, Houston, TX 77005",2891.8756184286,3.5,384,False,No,No,Yes,Yes,,"Breakfast, Late Night, Dessert",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,Yes,No,,1
radical-eats-houston-2,Radical Eats,"['mexican', 'newamerican']",29.7442227,-95.3879061,TX,"6100 Main St, Houston, TX 77005",2806.7624950416,3.5,177,False,Yes,No,Yes,Yes,,Brunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,No,,Yes,Yes,,2
mais-restaurant-houston,Mai's Restaurant,['vietnamese'],29.741262272,-95.3798279911,TX,"6100 Main St, Houston, TX 77005",2845.4542957005,3.5,497,False,Yes,No,Yes,Yes,,Late Night,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,Yes,,2
the-golden-grill-houston,The Golden Grill,"['sandwiches', 'foodtrucks']",29.7431508,-95.3897499683,TX,"6100 Main St, Houston, TX 77005",2644.1867136131,4,48,False,No,No,Yes,Yes,,Lunch,Street,No,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,Yes,No,Yes,,1
luigis-cucina-italiana-houston-2,Luigi's Cucina Italiana,['italian'],29.737718,-95.426523,TX,"6100 Main St, Houston, TX 77005",3507.2713836416,4.5,48,False,Yes,No,Yes,Yes,,"Lunch, Dinner","Valet, Garage, Street",Yes,Yes,Yes,Yes,Casual,Intimate,Average,Full Bar,No,No,Yes,No,Yes,Yes,,2
the-flat-houston,The Flat,"['lounges', 'newamerican']",29.751528,-95.398643,TX,"6100 Main St, Houston, TX 77005",3502.2503963101,4,130,False,Yes,No,Yes,Yes,,Late Night,Street,Yes,Yes,No,Yes,Casual,Hipster,Loud,Full Bar,Yes,Free,Yes,,No,No,,2
the-community-bar-houston,The Community Bar,"['lounges', 'gastropubs']",29.7462648,-95.3782144,TX,"6100 Main St, Houston, TX 77005",3400.0479804188,4,161,False,No,No,Yes,Yes,No,"Dinner, Late Night","Street, Private Lot",Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,Yes,No,No,,2
el-tiempo-cantina-houston-4,El Tiempo Cantina,"['tex-mex', 'mexican']",29.73432,-95.425591,TX,"6100 Main St, Houston, TX 77005",3239.1627771573,4,301,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Valet,No,Yes,Yes,Yes,Casual,Casual,Loud,Full Bar,Yes,No,Yes,,Yes,Yes,,2
nidda-thai-cuisine-houston,Nidda Thai Cuisine,['thai'],29.7443602234,-95.3940007836,TX,"6100 Main St, Houston, TX 77005",2729.2635991055,4,365,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Private Lot,No,Yes,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,No,,Yes,Yes,,2
triniti-restaurant-houston,Triniti Restaurant,"['newamerican', 'bars']",29.740203,-95.410362,TX,"6100 Main St, Houston, TX 77005",2612.1972573355,3.5,224,False,Yes,No,Yes,Yes,,Dinner,Valet,No,Yes,No,Yes,Dressy,Trendy,Average,Full Bar,Yes,No,No,,Yes,No,,3
osaka-japanese-restaurant-houston,Osaka Japanese Restaurant,"['japanese', 'sushi']",29.7442493,-95.3882065,TX,"6100 Main St, Houston, TX 77005",2794.1677793232,4,303,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,No,,2
maxs-wine-dive-houston-3,MAX's Wine Dive,"['wine_bars', 'newamerican', 'breakfast_brunch']",29.748418,-95.385446,TX,"6100 Main St, Houston, TX 77005",3323.5631054394,4,160,False,Yes,No,Yes,Yes,,Brunch,"Valet, Street",Yes,Yes,No,Yes,Casual,Divey,Average,Beer & Wine Only,Yes,No,Yes,,Yes,Yes,,2
theos-restaurant-houston,Theo's Restaurant,"['pizza', 'greek', 'tradamerican']",29.7449207,-95.3903122,TX,"6100 Main St, Houston, TX 77005",2814.7486784811,3.5,254,False,Yes,No,Yes,Yes,,Late Night,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,No,Yes,No,,2
beaucoup-bar-and-grill-houston,Beaucoup Bar & Grill,"['chicken_wings', 'cajun', 'burgers']",29.6997395,-95.3805389,TX,"6100 Main St, Houston, TX 77005",2731.9455631378,3.5,171,False,Yes,No,Yes,Yes,,Brunch,"Street, Private Lot",No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,,No,Yes,No,2
brown-bag-deli-houston,Brown Bag Deli,"['delis', 'sandwiches']",29.742918,-95.410027,TX,"6100 Main St, Houston, TX 77005",2859.353975306,4,137,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,,No,Yes,,1
corner-table-houston,Corner Table,"['newamerican', 'gluten_free', 'vegetarian']",29.7415104,-95.4214096,TX,"6100 Main St, Houston, TX 77005",3389.8279727517,3.5,227,False,Yes,No,Yes,Yes,,Dinner,Valet,No,,No,Yes,Dressy,Trendy,Average,Full Bar,Yes,No,No,,Yes,Yes,,3
goode-company-taqueria-and-hamburgers-houston,Goode Company Taqueria & Hamburgers,"['burgers', 'tex-mex', 'newamerican']",29.7282830264,-95.4189107146,TX,"6100 Main St, Houston, TX 77005",2356.5253351864,3.5,154,False,No,Yes,Yes,Yes,,Breakfast,"Valet, Private Lot",No,Yes,Yes,Yes,Casual,Casual,Loud,Beer & Wine Only,Yes,No,No,,No,Yes,No,2
les-givrals-sandwich-and-café-houston-2,Les Givral's Sandwich & Café,"['vietnamese', 'sandwiches', 'bbq']",29.745676,-95.3765869,TX,"6100 Main St, Houston, TX 77005",3400.1199394373,4,528,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,No,,1
